"year","area","port","species","landings_lb","landings_kg","landings_mt","value_usd","filename"
2011,"Santa Barbara","All Other Ports","Prawn, spot",31064,14090.4,14.0904,357133,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Halibut, California",63667,28878.87,28.87887,317236,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Sea cucumber, giant red",63619,28857.1,28.8571,263582,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Tuna, bigeye",66517,30171.61,30.17161,263206,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Prawn, ridgeback",113708,51577.09,51.57709,256660,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Sea cucumber, warty",58389,26484.81,26.48481,243877,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Seabass, white",50190,22765.8,22.7658,151877,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Crab, yellow rock",74507,33795.81,33.79581,93110,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Tuna, albacore",34091,15463.42,15.46342,71433,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Opah",26296,11927.67,11.92767,60610,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Sablefish",16979,7701.546,7.701546,48772,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Crab, brown rock",26842,12175.33,12.17533,40204,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Thornyhead, shortspine",6565,2977.834,2.977834,30859,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Sea urchin, red",63445,28778.17,28.77817,29367,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Crab, rock unspecified",21006,9528.163,9.528163,24159,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Swordfish",3642,1651.984,1.651984,18004,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Sheephead, California",4676,2120.998,2.120998,17988,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Crab, spider",10012,4541.367,4.541367,16381,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Cabezon",2190,993.3674,0.9933674,14855,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Escolar",7717,3500.373,3.500373,13447,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Shark, Pacific angel",5600,2540.118,2.540118,7902,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Dolphin (fish)",1956,887.2268,0.8872268,5978,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Shark, thresher",4089,1854.739,1.854739,5533,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Crab, red rock",3708,1681.921,1.681921,5038,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Sole, unspecified",8629,3914.049,3.914049,4507,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Lizardfish, California",6097,2765.553,2.765553,3126,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Shark, shortfin mako",2025,918.5247,0.9185247,2925,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Rockfish, grass",264,119.7484,0.1197484,2518,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Croaker, white",4639,2104.215,2.104215,2385,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Sardine, Pacific",30348,13765.62,13.76562,2357,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Lingcod",600,272.1555,0.2721555,2054,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Guitarfish, shovelnose",1603,727.1087,0.7271087,1714,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Bass, giant sea",574,260.3621,0.2603621,1622,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Wahoo",422,191.416,0.191416,1580,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Shark, leopard",1437,651.8123,0.6518123,1569,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Skate, unspecified",2945,1335.83,1.33583,1551,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Shrimp, mantis",298,135.1705,0.1351705,1529,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Sea urchin, purple",3068,1391.622,1.391622,1457,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Sanddab",1097,497.5909,0.4975909,1049,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Tuna, skipjack",1931,875.887,0.875887,982,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Sole, English",728,330.2153,0.3302153,728,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Barracuda, California",1062,481.7152,0.4817152,623,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Whelk, Kellet's",506,229.5178,0.2295178,503,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Rockfish, blackgill",293,132.9026,0.1329026,496,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Yellowtail",188,85.27538,0.08527538,443,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Pomfret, Pacific",390,176.901,0.176901,437,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Thornyhead, longspine",348,157.8502,0.1578502,399,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Crab, claws",461,209.1061,0.2091061,394,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Ray, Pacific electric",173,78.47149,0.07847149,393,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Butterfish (Pacific pompano)",532,241.3112,0.2413112,362,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Tuna, bluefin",100,45.35924,0.04535924,325,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Crab, spider/sheep claws",321,145.6032,0.1456032,321,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Octopus, unspecified",97,43.99847,0.04399847,242,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Sole, rock",176,79.83227,0.07983227,176,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Whitefish, ocean",149,67.58527,0.06758527,161,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Rockfish, vermilion",59,26.76195,0.02676195,148,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Surfperch, rubberlip",244,110.6766,0.1106766,146,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Sole, Dover",73,33.11225,0.03311225,139,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Rockfish, brown",63,28.57632,0.02857632,126,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Sole, rex",232,105.2334,0.1052334,117,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Shark, brown smoothhound",150,68.03886,0.06803886,116,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Scorpionfish, California",63,28.57632,0.02857632,114,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Rockfish, copper",26,11.7934,0.0117934,113,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Rockfish, unspecified",67,30.39069,0.03039069,67,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Shark, sevengill",106,48.0808,0.0480808,57,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Crab, box",109,49.44157,0.04944157,55,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Mackerel, Pacific",3348,1518.627,1.518627,49,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Sole, petrale",24,10.88622,0.01088622,36,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Flounder, starry",18,8.164664,0.008164664,30,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Rockfish, bank",14,6.350294,0.006350294,28,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Rockfish, treefish",5,2.267962,0.002267962,25,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Crab, armed box",44,19.95807,0.01995807,22,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Shark, gray smoothhound",32,14.51496,0.01451496,16,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Rockfish, bocaccio",5,2.267962,0.002267962,13,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Rockfish, splitnose",6,2.721555,0.002721555,11,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Squid, jumbo",22,9.979033,0.009979033,11,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Rockfish, greenspotted",4,1.81437,0.00181437,10,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Fish, unspecified",15,6.803886,0.006803886,9,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Smelt, surf",5,2.267962,0.002267962,6,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Mackerel, jack",600,272.1555,0.2721555,6,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Rockfish, speckled",2,0.9071849,0.0009071849,6,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Rockfish, starry",2,0.9071849,0.0009071849,5,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Shark, sixgill",9,4.082332,0.004082332,5,"Table 19PUB.pdf"
2011,"Santa Barbara","All Other Ports","Limpet, keyhole",61,27.66914,0.02766914,0,"Table 19PUB.pdf"
2011,"Santa Barbara","Port Hueneme","Squid, market",58390952,26485694,26485.69,14619412,"Table 19PUB.pdf"
2011,"Santa Barbara","Port Hueneme","Anchovy, northern",253065,114788.4,114.7884,76245,"Table 19PUB.pdf"
2011,"Santa Barbara","Port Hueneme","Bonito, Pacific",196873,89300.1,89.3001,49218,"Table 19PUB.pdf"
2011,"Santa Barbara","Port Hueneme","Sardine, Pacific",58536,26551.49,26.55149,13814,"Table 19PUB.pdf"
2011,"Santa Barbara","Port Hueneme","Sea cucumber, warty",1039,471.2825,0.4712825,3795,"Table 19PUB.pdf"
2011,"Santa Barbara","Port Hueneme","Mackerel, Pacific",14216,6448.27,6.44827,2840,"Table 19PUB.pdf"
2011,"Santa Barbara","Port Hueneme","Seabass, white",558,253.1046,0.2531046,2790,"Table 19PUB.pdf"
2011,"Santa Barbara","Port Hueneme","Sea urchin, red",530,240.404,0.240404,265,"Table 19PUB.pdf"
2011,"Santa Barbara","Port Hueneme","Crab, rock unspecified",118,53.52391,0.05352391,207,"Table 19PUB.pdf"
2011,"Santa Barbara","Port Hueneme","Rockfish, gopher",29,13.15418,0.01315418,189,"Table 19PUB.pdf"
2011,"Santa Barbara","Port Hueneme","Rockfish, brown",23,10.43263,0.01043263,136,"Table 19PUB.pdf"
2011,"Santa Barbara","Port Hueneme","Mackerel, jack",201,91.17208,0.09117208,60,"Table 19PUB.pdf"
2011,"Santa Barbara","Port Hueneme","Shark, thresher",18,8.164664,0.008164664,0,"Table 19PUB.pdf"
2011,"Santa Barbara","Port Hueneme","Rockfish, vermilion",1,0.4535924,0.0004535924,0,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Sea urchin, red",4056810,1840138,1840.138,2605369,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Lobster, California spiny",152372,69114.79,69.11479,2595235,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Sablefish",506769,229866.6,229.8666,1219354,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Sea cucumber, giant red",182173,82632.29,82.63229,694232,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Crab, yellow rock",423896,192276,192.276,534067,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Crab, red rock",271166,122998.8,122.9988,391656,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Thornyhead, shortspine",77759,35270.89,35.27089,352193,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Crab, rock unspecified",200592,90987.01,90.98701,281302,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Sea cucumber, warty",58845,26691.65,26.69165,234538,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Halibut, California",38797,17598.03,17.59803,202777,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Seabass, white",57898,26262.09,26.26209,172483,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Prawn, spot",10861,4926.467,4.926467,114613,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Swordfish",25971,11780.25,11.78025,97242,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, grass",9911,4495.555,4.495555,96743,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Whelk, Kellet's",87086,39501.55,39.50155,67947,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Cabezon",7296,3309.41,3.30941,48692,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Crab, brown rock",30633,13894.9,13.8949,40408,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Sea cucumber, unspecified",10595,4805.812,4.805812,32446,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Sheephead, California",6663,3022.286,3.022286,23694,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, vermilion",9143,4147.196,4.147196,21483,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, copper",2551,1157.114,1.157114,16682,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Tuna, bluefin",8264,3748.488,3.748488,15785,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Prawn, ridgeback",6813,3090.325,3.090325,15650,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Shark, thresher",10306,4674.724,4.674724,12043,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Crab, spider",8364,3793.847,3.793847,11055,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Salmon, Chinook",1340,607.8139,0.6078139,10463,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Opah",9682,4391.682,4.391682,8166,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, blackgill",4442,2014.858,2.014858,5784,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Shark, shortfin mako",4896,2220.789,2.220789,4876,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Crab, Dungeness",1414,641.3797,0.6413797,4666,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Thornyhead, longspine",1190,539.775,0.539775,4244,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Tuna, albacore",1940,879.9693,0.8799693,3985,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, gopher",561,254.4654,0.2544654,3864,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Lingcod",1182,536.1462,0.5361462,3736,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Whitefish, ocean",2053,931.2253,0.9312253,3267,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Shark, Pacific angel",2786,1263.709,1.263709,3089,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Eel, wolf (wolf-eel)",671,304.3605,0.3043605,2729,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Bass, giant sea",682,309.35,0.30935,2376,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Sea urchin, purple",785,356.0701,0.3560701,1903,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, bocaccio",913,414.1299,0.4141299,1475,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Squid, market",5148,2335.094,2.335094,1161,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, group red",506,229.5178,0.2295178,1049,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Thornyheads",796,361.0596,0.3610596,970,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, treefish",100,45.35924,0.04535924,920,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Louvar",142,64.41012,0.06441012,828,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, kelp",144,65.31731,0.06531731,788,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Barracuda, California",859,389.6359,0.3896359,704,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Flounder, starry",84,38.10176,0.03810176,607,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Skate, longnose",721,327.0401,0.3270401,593,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, black-and-yellow",81,36.74099,0.03674099,565,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Skate, unspecified",520,235.8681,0.2358681,370,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Ray, Pacific electric",110,49.89517,0.04989517,360,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, bank",178,80.73945,0.08073945,348,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Snail, sea",440,199.5807,0.1995807,264,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Sole, petrale",158,71.6676,0.0716676,256,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Eel, California moray",126,57.15265,0.05715265,220,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, greenspotted",78,35.38021,0.03538021,220,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, starry",57,25.85477,0.02585477,178,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, speckled",99,44.90565,0.04490565,174,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Grenadier",914,414.5835,0.4145835,150,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Crab, claws",84,38.10176,0.03810176,143,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Yellowtail",78,35.38021,0.03538021,132,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, brown",16,7.257479,0.007257479,112,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Hagfishes",142,64.41012,0.06441012,107,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Shrimp, mantis",21,9.525441,0.009525441,103,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Sole, Dover",96,43.54487,0.04354487,93,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, group bolina",13,5.896702,0.005896702,81,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Bonito, Pacific",91,41.27691,0.04127691,77,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Crab, box",20,9.071849,0.009071849,60,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Butterfish (Pacific pompano)",77,34.92662,0.03492662,59,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Scorpionfish, California",28,12.70059,0.01270059,52,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, splitnose",50,22.67962,0.02267962,51,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Shark, blue",56,25.40118,0.02540118,49,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Sanddab",39,17.6901,0.0176901,39,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, chilipepper",18,8.164664,0.008164664,38,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Shark, sevengill",51,23.13321,0.02313321,37,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Crab, spider/sheep claws",18,8.164664,0.008164664,36,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, unspecified",26,11.7934,0.0117934,31,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, flag",9,4.082332,0.004082332,24,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Shark, soupfin",20,9.071849,0.009071849,20,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, greenblotched",9,4.082332,0.004082332,18,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, yellowtail",8,3.628739,0.003628739,15,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Eel",3,1.360777,0.001360777,13,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Octopus, unspecified",5,2.267962,0.002267962,10,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, aurora",6,2.721555,0.002721555,9,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Sole, unspecified",14,6.350294,0.006350294,8,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Jacksmelt",12,5.443109,0.005443109,6,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Pomfret, Pacific",7,3.175147,0.003175147,5,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Mackerel, Pacific",4,1.81437,0.00181437,4,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Crab, king",4,1.81437,0.00181437,4,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, widow",2,0.9071849,0.0009071849,4,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Whiting, Pacific",12,5.443109,0.005443109,2,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, rosy",0,0,0,2,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Guitarfish, shovelnose",44,19.95807,0.01995807,0,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Fish, unspecified",4,1.81437,0.00181437,0,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, blue",10,4.535924,0.004535924,0,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Surfperch, unspecified",21,9.525441,0.009525441,0,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Shark, spiny dogfish",17,7.711071,0.007711071,0,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Surfperch, rubberlip",29,13.15418,0.01315418,0,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, olive",36,16.32933,0.01632933,0,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Rockfish, chameleon",0,0,0,0,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Crab, tanner",16,7.257479,0.007257479,0,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Squid, jumbo",10,4.535924,0.004535924,0,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Ratfish, spotted",52,23.58681,0.02358681,0,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Shark, unspecified",480,217.7244,0.2177244,0,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Shark, leopard",29,13.15418,0.01315418,0,"Table 19PUB.pdf"
2011,"Santa Barbara","Santa Barbara Harbor","Surfperch, black",3,1.360777,0.001360777,0,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Sea urchin, red",2320326,1052482,1052.482,1438080,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Sea cucumber, warty",222560,100951.5,100.9515,898601,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Prawn, spot",74890,33969.54,33.96954,878321,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Lobster, California spiny",37586,17048.72,17.04872,661122,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Seabass, white",161624,73311.42,73.31142,385443,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Halibut, California",40328,18292.48,18.29248,181897,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Crab, rock unspecified",64074,29063.48,29.06348,104768,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Thornyhead, shortspine",19828,8993.831,8.993831,82686,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Swordfish",11603,5263.033,5.263033,47677,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Sheephead, California",7851,3561.154,3.561154,39714,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Crab, yellow rock",44264,20077.82,20.07782,35663,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Sea cucumber, giant red",7644,3467.261,3.467261,27377,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Sablefish",10313,4677.899,4.677899,24416,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Crab, spider",18692,8478.55,8.47855,23506,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Squid, market",87464,39673.01,39.67301,22854,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Anchovy, northern",29889,13557.42,13.55742,22557,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Rockfish, vermilion",6978,3165.168,3.165168,19276,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Crab, red rock",11401,5171.407,5.171407,16989,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Tuna, bluefin",4345,1970.859,1.970859,15809,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Shrimp, mantis",1697,769.7464,0.7697464,9197,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Rockfish, blackgill",6808,3088.057,3.088057,8796,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Cabezon",1001,454.046,0.454046,5907,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Thornyhead, longspine",3144,1426.095,1.426095,5558,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Tuna, albacore",3237,1468.279,1.468279,5323,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Thornyheads",1111,503.9412,0.5039412,4832,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Sea cucumber, unspecified",2814,1276.409,1.276409,4801,"Table 19PUB.pdf"
2011,"Santa Barbara","Oxnard","Rockfish, bocaccio",1528,693.0892,0.6930892,4689,"Table 19PUB.pdf"
